http://ieeexplore.ieee.org/abstract/document/914703/	Text for doc number 198 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=3705706930613276403&hl=en&oi=scholarr	Text for doc number 199 of Professor Lui Sha goes here
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.308.6865	Text for doc number 200 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=87671	Text for doc number 201 of Professor Lui Sha goes here
ftp://192.58.107.24/pub/Simplex/overview_paper.ps	Text for doc number 202 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=2461456	Text for doc number 203 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=3561606861730854126&hl=en&oi=scholarr	Text for doc number 204 of Professor Lui Sha goes here
https://link.springer.com/chapter/10.1007/978-1-4615-2271-3_11	Text for doc number 205 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6121441/	Text for doc number 206 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4573109/	Text for doc number 207 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/242664/	Text for doc number 208 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=5797037127731217761&hl=en&oi=scholarr	Text for doc number 209 of Professor Lui Sha goes here
https://www.inderscienceonline.com/doi/abs/10.1504/IJES.2006.014852	Text for doc number 210 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4438165/	Text for doc number 211 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA272909	Text for doc number 212 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1493317/	Text for doc number 213 of Professor Lui Sha goes here
https://pdfs.semanticscholar.org/fb32/3823db1749ea1d4550d33455d62e06f2dcf7.pdf	Text for doc number 214 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1638656/	Text for doc number 215 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=17207638023355493970&hl=en&oi=scholarr	Text for doc number 216 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=1149288	Text for doc number 217 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/559798/	Text for doc number 218 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=13221053322618147374&hl=en&oi=scholarr	Text for doc number 219 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/248872/	Text for doc number 220 of Professor Lui Sha goes here
https://ci.nii.ac.jp/naid/10024892452/	Text for doc number 221 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=18378919067262245131&hl=en&oi=scholarr	Text for doc number 222 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA242129	Text for doc number 223 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1204553/	Text for doc number 224 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=10418876357622217490&hl=en&oi=scholarr	Text for doc number 225 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA304100	Text for doc number 226 of Professor Lui Sha goes here
http://repository.cmu.edu/sei/68/	Text for doc number 227 of Professor Lui Sha goes here
https://link.springer.com/article/10.1007/BF00365390	Text for doc number 228 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA226723	Text for doc number 229 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=623615	Text for doc number 230 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=16464984480593421380&hl=en&oi=scholarr	Text for doc number 231 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=12779245187865321255&hl=en&oi=scholarr	Text for doc number 232 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/5682049/	Text for doc number 233 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=9905278070032401645&hl=en&oi=scholarr	Text for doc number 234 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=16756752153930131511&hl=en&oi=scholarr	Text for doc number 235 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1253268/	Text for doc number 236 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=7638601130806544186&hl=en&oi=scholarr	Text for doc number 237 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=18344754318230485842&hl=en&oi=scholarr	Text for doc number 238 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/703255/	Text for doc number 239 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=4845383198521027238&hl=en&oi=scholarr	Text for doc number 240 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA301169	Text for doc number 241 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/7809850/	Text for doc number 242 of Professor Lui Sha goes here
https://www.osti.gov/scitech/biblio/5199185	Text for doc number 243 of Professor Lui Sha goes here
https://link.springer.com/article/10.1007/s10916-016-0583-5	Text for doc number 244 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/128765/	Text for doc number 245 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=5165446589293466145&hl=en&oi=scholarr	Text for doc number 246 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6658583/	Text for doc number 247 of Professor Lui Sha goes here
https://pdfs.semanticscholar.org/f48e/3776341e673d63e33d214a9df3877efd3940.pdf	Text for doc number 248 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=36073	Text for doc number 249 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1633492/	Text for doc number 250 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=36798	Text for doc number 251 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA204352	Text for doc number 252 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=1143495	Text for doc number 253 of Professor Lui Sha goes here
http://cimic3.rutgers.edu/positionPapers/cpssecurity09_MuSun.pdf	Text for doc number 254 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1215691/	Text for doc number 255 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=13884037400202268423&hl=en&oi=scholarr	Text for doc number 256 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=59374	Text for doc number 257 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/990605/	Text for doc number 258 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA158477	Text for doc number 259 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=15108077490593833893&hl=en&oi=scholarr	Text for doc number 260 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1261828/	Text for doc number 261 of Professor Lui Sha goes here
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.28.12&rep=rep1&type=pdf	Text for doc number 262 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/7480373/	Text for doc number 263 of Professor Lui Sha goes here
http://books.google.com/books?hl=en&lr=&id=A35XohxVVaYC&oi=fnd&pg=PA137&dq=info:6nfP6PHA5ZEJ:scholar.google.com&ots=pjoIYQHquJ&sig=JyC6eMxSLi6P3ZegWTzX1icDXD4	Text for doc number 264 of Professor Lui Sha goes here
